"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"2035",-2.175133,53.02821,68,2020-04-08,27,"STOK","Stoke-on-Trent Centre","Urban Background",79.7953222095807,1.9625,9.45416666666667,67.2571704166667
"2036",-1.406878,54.88361,68,2020-04-08,28,"SUN2","Sunderland Silksworth","Urban Background",263.907823118236,3.36666666666667,8.42916666666667,69.8536583333333
"2037",-3.022722,53.37287,68,2020-04-08,29,"TRAN","Wirral Tranmere","Urban Background",274.54135991246,1.675,9.59583333333333,56.9432816666667
"2038",-2.030371,52.605641,68,2020-04-08,30,"WAL4","Walsall Woodlands","Urban Background",71.9030816545665,1.6625,10.5333333333333,62.0960675
"2039",0.290917,52.2985,68,2020-04-08,31,"WFEN","Wicken Fen","Rural Background",74.9892985526682,2.02083333333333,9.725,61.99974875
"2040",-2.638139,53.54914,68,2020-04-08,32,"WIG5","Wigan Centre","Urban Background",104.398462437812,2.67916666666667,9.95416666666667,52.44741375
"2041",-3.2429,55.79216,69,2020-04-09,1,"ACTH","Auchencorth Moss","Rural Background",145.816722665587,4.48333333333333,5.81666666666667,62.5111458333333
"2042",-1.874978,52.476145,69,2020-04-09,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",84.5636333289088,2.97916666666667,11.6666666666667,63.48266375
"2043",-3.205782,55.862281,69,2020-04-09,3,"BUSH","Bush Estate","Rural Background",130.37348962676,3.1375,6.6625,57.1477025
"2044",-1.560189,52.411628,69,2020-04-09,4,"COAL","Coventry Allesley","Urban Background",78.3292613944983,3.25,10.0666666666667,73.8873283333333
"2045",-3.182186,55.945589,69,2020-04-09,7,"ED3","Edinburgh St Leonards","Urban Background",86.7430748499347,3.78333333333333,6.63333333333333,63.92684625
"2046",-5.101102,56.82266,69,2020-04-09,8,"FW","Fort William","Suburban Background",135.201231033953,2.92916666666667,5.7625,54.2143825
"2047",-4.243631,55.865782,69,2020-04-09,9,"GLKP","Glasgow Townhead","Urban Background",92.1643534891881,3.5875,7.27083333333333,50.7921491666667
"2048",-0.460861,51.49633,69,2020-04-09,10,"HIL","London Hillingdon","Urban Background",94.8254774690244,2.95,13.3791666666667,56.3272479166667
"2049",-0.341222,53.74878,69,2020-04-09,11,"HUL2","Hull Freetown","Urban Background",55.9074662231546,3.38333333333333,6.18333333333333,61.1460329166667
"2050",-1.127182,52.619904,69,2020-04-09,12,"LECU","Leicester University","Urban Background",81.0518678188964,2.94583333333333,11.025,65.8151383333333
"2051",-2.73684,52.221593,69,2020-04-09,13,"LEOM","Leominster","Suburban Background",92.7285192070803,3.79583333333333,11.0458333333333,71.3698370833333
"2052",-7.900328,54.43951,69,2020-04-09,14,"LN","Lough Navar","Rural Background",135.921445521546,3.80833333333333,7.88333333333333,54.0806995833333
"2053",-2.238917,53.371722,69,2020-04-09,15,"MAHG","Manchester Sharston","Suburban Industrial",113.110745972119,4.90833333333333,10.7833333333333,48.54817625
"2054",-2.237881,53.48152,69,2020-04-09,16,"MAN3","Manchester Piccadilly","Urban Background",101.814306148722,2.83333333333333,11.2958333333333,46.3598354166667
"2055",-9.903917,53.326444,69,2020-04-09,17,"MH","Mace Head","Rural Background",127.717524464708,4.55833333333333,8.00416666666667,72.4588783333333
"2056",-1.610528,54.97825,69,2020-04-09,18,"NEWC","Newcastle Centre","Urban Background",90.8546089543019,2.74166666666667,6.94583333333333,66.4353308333333
"2057",1.302686,52.614823,69,2020-04-09,19,"NO12","Norwich Lakenfields","Urban Background",85.4730961163109,2.19583333333333,10,66.6452945833333
"2058",-1.146447,52.95473,69,2020-04-09,20,"NOTT","Nottingham Centre","Urban Background",50.547141379034,3.35,10.1166666666667,66.8538725
"2059",-0.916605,52.272257,69,2020-04-09,21,"NTN4","Northampton Spring Park","Urban Background",65.6856235911582,3,9.45833333333333,66.49838875
"2060",1.04901,51.777874,69,2020-04-09,22,"OSY","St Osyth","Rural Background",67.0741739523994,3.99583333333333,8.9375,70.73925
"2061",-3.196527,55.657472,69,2020-04-09,23,"PEEB","Peebles","Urban Background",133.512905969184,4.8375,5.12916666666667,63.0959970833333
"2062",-4.142361,50.37167,69,2020-04-09,24,"PLYM","Plymouth Centre","Urban Background",92.94077218037,3.95833333333333,13.0041666666667,87.5871625
"2063",0.678331,51.544166,69,2020-04-09,25,"SEND","Southend-on-Sea","Urban Background",67.2893442770761,3.54166666666667,8.84166666666667,61.5022079166667
"2064",1.463497,52.2944,69,2020-04-09,26,"SIB","Sibton","Rural Background",70.5336977980919,2.925,9.3625,84.0667854166667
"2065",-2.175133,53.02821,69,2020-04-09,27,"STOK","Stoke-on-Trent Centre","Urban Background",102.305058136405,5.8125,10.1125,66.90515125
"2066",-1.406878,54.88361,69,2020-04-09,28,"SUN2","Sunderland Silksworth","Urban Background",89.5698606044525,3.82916666666667,6.4375,72.5942820833333
"2067",-3.022722,53.37287,69,2020-04-09,29,"TRAN","Wirral Tranmere","Urban Background",138.594568440025,2.82083333333333,11.2458333333333,62.2866304166667
"2068",-2.030371,52.605641,69,2020-04-09,30,"WAL4","Walsall Woodlands","Urban Background",89.5242816255812,4.6625,11.1916666666667,67.1908345454545
"2069",0.290917,52.2985,69,2020-04-09,31,"WFEN","Wicken Fen","Rural Background",107.196397057256,2.63333333333333,11.0666666666667,71.8743054166667
"2070",-2.638139,53.54914,69,2020-04-09,32,"WIG5","Wigan Centre","Urban Background",104.448173409905,5.21666666666667,9.82083333333333,50.6928595833333
"2071",-3.2429,55.79216,70,2020-04-10,1,"ACTH","Auchencorth Moss","Rural Background",212.104390524797,2.90416666666667,9.04583333333333,50.5258591666667
"2072",-1.874978,52.476145,70,2020-04-10,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",145.110318109367,2.77916666666667,12.4541666666667,72.93867875
"2073",-3.205782,55.862281,70,2020-04-10,3,"BUSH","Bush Estate","Rural Background",54.7254284624814,1.48333333333333,6.525,39.3568675
"2074",-1.560189,52.411628,70,2020-04-10,4,"COAL","Coventry Allesley","Urban Background",128.936360731484,3.33333333333333,11.25,79.338085
"2075",-3.182186,55.945589,70,2020-04-10,7,"ED3","Edinburgh St Leonards","Urban Background",49.1413502556637,1.8,5.18333333333333,38.9604995833333
"2076",-5.101102,56.82266,70,2020-04-10,8,"FW","Fort William","Suburban Background",182.382772513788,2.8,8.41666666666667,48.3752758333333
"2077",-4.243631,55.865782,70,2020-04-10,9,"GLKP","Glasgow Townhead","Urban Background",103.104655756345,2.12083333333333,8.125,36.5252375
"2078",-0.460861,51.49633,70,2020-04-10,10,"HIL","London Hillingdon","Urban Background",115.297790234499,3.37083333333333,13.5375,58.5128158333333
"2079",-0.341222,53.74878,70,2020-04-10,11,"HUL2","Hull Freetown","Urban Background",162.765026015256,3.46666666666667,11.1375,55.9017758333333
"2080",-1.127182,52.619904,70,2020-04-10,12,"LECU","Leicester University","Urban Background",138.83715845642,3.13333333333333,10.5125,71.5382241666667
"2081",-2.73684,52.221593,70,2020-04-10,13,"LEOM","Leominster","Suburban Background",140.416962583008,2.52916666666667,11.1875,74.1146170833333
"2082",-7.900328,54.43951,70,2020-04-10,14,"LN","Lough Navar","Rural Background",166.616368983323,2.9125,8.67916666666667,47.64040875
"2083",-2.238917,53.371722,70,2020-04-10,15,"MAHG","Manchester Sharston","Suburban Industrial",157.809652220038,4.65,12.8916666666667,70.9048670833333
"2084",-2.237881,53.48152,70,2020-04-10,16,"MAN3","Manchester Piccadilly","Urban Background",161.179760717107,2.7,13.175,70.9478283333333
"2085",-9.903917,53.326444,70,2020-04-10,17,"MH","Mace Head","Rural Background",161.03497520328,3.03333333333333,8.73333333333333,84.2310129166667
"2086",-1.610528,54.97825,70,2020-04-10,18,"NEWC","Newcastle Centre","Urban Background",188.57923283844,2.80833333333333,9.75833333333333,56.5732458333333
"2087",1.302686,52.614823,70,2020-04-10,19,"NO12","Norwich Lakenfields","Urban Background",132.854934534115,3.42916666666667,9.2625,58.00349625
"2088",-1.146447,52.95473,70,2020-04-10,20,"NOTT","Nottingham Centre","Urban Background",146.286256956067,2.92083333333333,11.8541666666667,76.6189429166667
"2089",-0.916605,52.272257,70,2020-04-10,21,"NTN4","Northampton Spring Park","Urban Background",114.58601978502,3.2125,9.52083333333333,85.1540254166667
"2090",1.04901,51.777874,70,2020-04-10,22,"OSY","St Osyth","Rural Background",98.9250306111267,4.375,9.14166666666667,55.2649533333333
"2091",-3.196527,55.657472,70,2020-04-10,23,"PEEB","Peebles","Urban Background",203.860339158885,3.68333333333333,9.07083333333333,57.075635
"2092",-4.142361,50.37167,70,2020-04-10,24,"PLYM","Plymouth Centre","Urban Background",97.473222949591,4.37916666666667,14.2541666666667,99.6324129166667
"2093",0.678331,51.544166,70,2020-04-10,25,"SEND","Southend-on-Sea","Urban Background",83.9308964667357,3.8375,8.93333333333333,52.5492766666667
"2094",1.463497,52.2944,70,2020-04-10,26,"SIB","Sibton","Rural Background",114.992741180224,3.42916666666667,8.74166666666667,63.2297366666667
"2095",-2.175133,53.02821,70,2020-04-10,27,"STOK","Stoke-on-Trent Centre","Urban Background",132.711978475899,5.42916666666667,11.0166666666667,77.9854433333333
"2096",-1.406878,54.88361,70,2020-04-10,28,"SUN2","Sunderland Silksworth","Urban Background",193.356441894167,4.35416666666667,7.67083333333333,64.91430125
"2097",-3.022722,53.37287,70,2020-04-10,29,"TRAN","Wirral Tranmere","Urban Background",153.238105904134,3.375,12.0833333333333,75.3577733333333
"2098",-2.030371,52.605641,70,2020-04-10,30,"WAL4","Walsall Woodlands","Urban Background",147.959145550316,3.825,12.4583333333333,81.0753129166667
"2099",0.290917,52.2985,70,2020-04-10,31,"WFEN","Wicken Fen","Rural Background",136.261184036062,4.0625,10.2333333333333,69.3886883333333
"2100",-2.638139,53.54914,70,2020-04-10,32,"WIG5","Wigan Centre","Urban Background",149.543729966577,4.925,12.1416666666667,83.2276204166667
"2101",-3.2429,55.79216,71,2020-04-11,1,"ACTH","Auchencorth Moss","Rural Background",254.830354120866,6.825,8.63333333333333,70.12876125
"2102",-1.874978,52.476145,71,2020-04-11,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",237.027570837742,1.72083333333333,13.3958333333333,72.7721895652174
"2103",-3.205782,55.862281,71,2020-04-11,3,"BUSH","Bush Estate","Rural Background",256.997786205905,6.275,9.79583333333333,74.5213795833333
"2104",-1.560189,52.411628,71,2020-04-11,4,"COAL","Coventry Allesley","Urban Background",245.512464223368,1.95416666666667,11.7708333333333,77.07629125
"2105",-3.182186,55.945589,71,2020-04-11,7,"ED3","Edinburgh St Leonards","Urban Background",261.347329445847,6.425,9.74583333333333,69.6222125
"2106",-5.101102,56.82266,71,2020-04-11,8,"FW","Fort William","Suburban Background",236.554158990988,4.23333333333333,7.59166666666667,76.9564933333333
"2107",-4.243631,55.865782,71,2020-04-11,9,"GLKP","Glasgow Townhead","Urban Background",253.529990983091,3.91666666666667,9.40416666666667,61.1828245833333
"2108",-0.460861,51.49633,71,2020-04-11,10,"HIL","London Hillingdon","Urban Background",202.733810269997,2.45,14.4291666666667,52.64143875
"2109",-0.341222,53.74878,71,2020-04-11,11,"HUL2","Hull Freetown","Urban Background",249.783761130713,3.85416666666667,11.9458333333333,71.9955720833333
"2110",-1.127182,52.619904,71,2020-04-11,12,"LECU","Leicester University","Urban Background",234.644977124527,1.89583333333333,12.4875,80.3996879166667
"2111",-2.73684,52.221593,71,2020-04-11,13,"LEOM","Leominster","Suburban Background",340.321217319465,1.32083333333333,10.2375,66.467205
"2112",-7.900328,54.43951,71,2020-04-11,14,"LN","Lough Navar","Rural Background",277.99990266242,4.60416666666667,10.5,66.6605391666667
"2113",-2.238917,53.371722,71,2020-04-11,15,"MAHG","Manchester Sharston","Suburban Industrial",255.885950726821,2.82083333333333,11.5166666666667,67.77549875
"2114",-2.237881,53.48152,71,2020-04-11,16,"MAN3","Manchester Piccadilly","Urban Background",284.885142854449,1.9375,11.7916666666667,63.1943966666667
"2115",-9.903917,53.326444,71,2020-04-11,17,"MH","Mace Head","Rural Background",255.52736146753,3.95833333333333,8.64583333333333,80.8948695833333
"2116",-1.610528,54.97825,71,2020-04-11,18,"NEWC","Newcastle Centre","Urban Background",268.183300970424,3.85,12.0666666666667,66.6549958333333
"2117",1.302686,52.614823,71,2020-04-11,19,"NO12","Norwich Lakenfields","Urban Background",196.430680180513,3.32916666666667,11.8416666666667,59.8550633333333
"2118",-1.146447,52.95473,71,2020-04-11,20,"NOTT","Nottingham Centre","Urban Background",265.593121117319,2.37083333333333,11.9666666666667,83.35928125
"2119",-0.916605,52.272257,71,2020-04-11,21,"NTN4","Northampton Spring Park","Urban Background",233.00438039182,1.35,11.0625,75.0209970833333
"2120",1.04901,51.777874,71,2020-04-11,22,"OSY","St Osyth","Rural Background",148.119321572885,3.10833333333333,9.49583333333333,48.2072433333333
"2121",-3.196527,55.657472,71,2020-04-11,23,"PEEB","Peebles","Urban Background",262.961925846486,6.13333333333333,8.37083333333333,71.08849875
"2122",-4.142361,50.37167,71,2020-04-11,24,"PLYM","Plymouth Centre","Urban Background",50.5474808416987,2.00416666666667,14.0833333333333,76.20066625
"2123",0.678331,51.544166,71,2020-04-11,25,"SEND","Southend-on-Sea","Urban Background",113.925969736918,2.52916666666667,9.39166666666667,50.74760375
"2124",1.463497,52.2944,71,2020-04-11,26,"SIB","Sibton","Rural Background",186.406560877033,3.0625,10.375,56.6799595833333
"2125",-2.175133,53.02821,71,2020-04-11,27,"STOK","Stoke-on-Trent Centre","Urban Background",337.710488780782,3.0875,10.4333333333333,68.6202054166667
"2126",-1.406878,54.88361,71,2020-04-11,28,"SUN2","Sunderland Silksworth","Urban Background",255.745632139008,4.70833333333333,10.075,66.76171
"2127",-3.022722,53.37287,71,2020-04-11,29,"TRAN","Wirral Tranmere","Urban Background",296.677657895448,1.78333333333333,10.4833333333333,67.8981495833333
"2128",-2.030371,52.605641,71,2020-04-11,30,"WAL4","Walsall Woodlands","Urban Background",304.521195105395,2.5,12.5916666666667,70.42187875
"2129",0.290917,52.2985,71,2020-04-11,31,"WFEN","Wicken Fen","Rural Background",187.253133831069,2.84583333333333,12.5916666666667,62.8610858333333
"2130",-2.638139,53.54914,71,2020-04-11,32,"WIG5","Wigan Centre","Urban Background",265.320985835598,2.60416666666667,10.1041666666667,55.8671279166667
"2131",-3.2429,55.79216,72,2020-04-12,1,"ACTH","Auchencorth Moss","Rural Background",52.2160942791564,5.67083333333333,5.07083333333333,77.0160041666667
"2132",-1.874978,52.476145,72,2020-04-12,2,"BIRR","Birmingham A4540 Roadside","Urban Traffic",72.2104795869631,2.975,10.025,58.0623979166667
"2133",-3.205782,55.862281,72,2020-04-12,3,"BUSH","Bush Estate","Rural Background",53.0120857973295,5.1,6.25833333333333,77.4691941666667
"2134",-1.560189,52.411628,72,2020-04-12,4,"COAL","Coventry Allesley","Urban Background",68.2113290081288,3.40416666666667,8.40833333333333,59.8723870833333
"2135",-3.182186,55.945589,72,2020-04-12,7,"ED3","Edinburgh St Leonards","Urban Background",50.2785500411777,6.05833333333333,6.87916666666667,77.5537345833333
"2136",-5.101102,56.82266,72,2020-04-12,8,"FW","Fort William","Suburban Background",43.4831876629805,3.78333333333333,4.29583333333333,67.15554625
"2137",-4.243631,55.865782,72,2020-04-12,9,"GLKP","Glasgow Townhead","Urban Background",68.4327093266795,3.85,6.77083333333333,66.6338425
"2138",-0.460861,51.49633,72,2020-04-12,10,"HIL","London Hillingdon","Urban Background",37.6484754252038,2.39166666666667,11.7666666666667,61.17305625
"2139",-0.341222,53.74878,72,2020-04-12,11,"HUL2","Hull Freetown","Urban Background",32.4926521237076,4.04583333333333,6.4125,61.9879675
"2140",-1.127182,52.619904,72,2020-04-12,12,"LECU","Leicester University","Urban Background",61.4625008005251,2.80416666666667,9.44166666666667,59.7428054166667
"2141",-2.73684,52.221593,72,2020-04-12,13,"LEOM","Leominster","Suburban Background",74.1636458571457,3.17083333333333,7.81666666666667,54.7500904166667
"2142",-7.900328,54.43951,72,2020-04-12,14,"LN","Lough Navar","Rural Background",49.5244344441133,7.47916666666667,7.45416666666667,65.19910375
"2143",-2.238917,53.371722,72,2020-04-12,15,"MAHG","Manchester Sharston","Suburban Industrial",94.3104481340905,4.62916666666667,8.7,47.6785208333333
"2144",-2.237881,53.48152,72,2020-04-12,16,"MAN3","Manchester Piccadilly","Urban Background",91.1329559829878,3.2125,9.33333333333333,44.0973491666667
"2145",-9.903917,53.326444,72,2020-04-12,17,"MH","Mace Head","Rural Background",35.8130971577417,9.14166666666667,9.01666666666667,80.3576933333333
"2146",-1.610528,54.97825,72,2020-04-12,18,"NEWC","Newcastle Centre","Urban Background",29.3094841647424,3.70416666666667,8.1375,64.8907408333333
"2147",1.302686,52.614823,72,2020-04-12,19,"NO12","Norwich Lakenfields","Urban Background",29.1842176160166,3.1625,9.1375,67.9688325
"2148",-1.146447,52.95473,72,2020-04-12,20,"NOTT","Nottingham Centre","Urban Background",42.6929878048794,3.2625,8.18333333333333,63.8693304166667
"2149",-0.916605,52.272257,72,2020-04-12,21,"NTN4","Northampton Spring Park","Urban Background",51.7079622023182,3.75,9.0125,68.8537295833333
"2150",1.04901,51.777874,72,2020-04-12,22,"OSY","St Osyth","Rural Background",46.5116440211709,3.875,7.94583333333333,73.48749625
"2151",-3.196527,55.657472,72,2020-04-12,23,"PEEB","Peebles","Urban Background",53.6861048225777,5.22083333333333,4.625,76.0091458333333
"2152",-4.142361,50.37167,72,2020-04-12,24,"PLYM","Plymouth Centre","Urban Background",94.0115814763489,3.64166666666667,11.1416666666667,88.4607275
"2153",0.678331,51.544166,72,2020-04-12,25,"SEND","Southend-on-Sea","Urban Background",46.1147053488436,3.8625,8.22916666666667,79.9846079166667
